country,eltype,year,vt,vote,reg,vapvt,vap,pop,invot,fhav,fhpr,fhcl,comp
Egypt,Presidential,2012,51.85,26420763.0,50958794.0,49.62,53245955.0,83688164.0,3.19,5.5,6.0,5.0,Yes
Egypt,Presidential,2014,47.5,25578233.0,53848911.0,47.14,54257299.0,86895099.0,,5.5,6.0,5.0,Yes
El Salvador,Parliamentary,1952,,700979.0,,69.21,1012860.0,1986000.0,,,,,No
El Salvador,Parliamentary,1956,,585000.0,,53.28,1098000.0,2196000.0,,,,,No
El Salvador,Parliamentary,1958,,450000.0,,40.39,1114080.0,2321000.0,,,,,No
El Salvador,Parliamentary,1960,,420102.0,,35.66,1177920.0,2454000.0,,,,,No
El Salvador,Parliamentary,1964,27.59,296434.0,1074243.0,22.33,1327280.0,2824000.0,,,,,No
El Salvador,Parliamentary,1966,32.38,387155.0,1195823.0,27.1,1428800.0,3040000.0,,,,,No
El Salvador,Parliamentary,1968,36.64,492037.0,1342775.0,32.01,1536900.0,3270000.0,9.3,,,,No
El Salvador,Parliamentary,1970,41.65,622570.0,1494931.0,37.52,1659100.0,3530000.0,15.2,,,,No
El Salvador,Parliamentary,1972,56.68,634651.0,1119699.0,35.91,1767200.0,3760000.0,17.3,2.5,2.0,3.0,No
El Salvador,Parliamentary,1978,47.18,849208.0,1800000.0,41.5,2046380.0,4354000.0,,5.0,5.0,5.0,No
El Salvador,Parliamentary,1985,,1101606.0,,48.27,2282320.0,4856000.0,12.4,3.0,2.0,4.0,No
El Salvador,Parliamentary,1988,67.74,1083812.0,1600000.0,43.46,2494100.0,5090000.0,14.1,3.0,3.0,3.0,No
El Salvador,Parliamentary,1991,52.89,1153013.0,2180000.0,43.97,2621990.0,5351000.0,8.8,3.5,3.0,4.0,No
El Salvador,Parliamentary,1994,55.11,1500000.0,2722000.0,51.14,2933320.0,5641000.0,,3.0,3.0,3.0,No
El Salvador,Parliamentary,1997,89.18,2679055.0,3004174.0,82.21,3258790.0,6266904.0,,2.5,2.0,3.0,No
El Salvador,Parliamentary,2000,38.07,1242842.0,3264724.0,37.95,3275328.0,6021403.0,2.6,2.5,2.0,3.0,No
El Salvador,Parliamentary,2003,28.42,1005285.0,3537091.0,28.58,3517570.0,6353681.0,,2.5,2.0,3.0,No
El Salvador,Parliamentary,2006,52.56,1997814.0,3801040.0,52.72,3789346.0,6822378.0,,2.5,2.0,3.0,No
El Salvador,Parliamentary,2009,53.58,2264567.0,4226479.0,61.65,3673486.0,6030596.0,2.2,2.5,2.0,3.0,No
El Salvador,Parliamentary,2015,45.91,2255026.0,4911672.0,61.23,3682915.0,6125512.0,,2.5,2.0,3.0,No
El Salvador,Presidential,1945,,313694.0,,35.31,888420.0,1742000.0,,,,,No
El Salvador,Presidential,1950,,647666.0,,67.98,952680.0,1868000.0,5.6,,,,No
El Salvador,Presidential,1956,,711931.0,,64.84,1098000.0,2196000.0,,,,,No
El Salvador,Presidential,1962,,400118.0,,31.73,1260960.0,2627000.0,7.8,,,,No
El Salvador,Presidential,1967,38.84,491894.0,1266587.0,33.22,1480500.0,3150000.0,,,,,No
El Salvador,Presidential,1972,72.02,806357.0,1119699.0,45.63,1767200.0,3760000.0,4.4,2.5,2.0,3.0,No
El Salvador,Presidential,1977,,1206942.0,,59.09,2042400.0,4255000.0,,4.0,4.0,4.0,No
El Salvador,Presidential,1984,,771454.0,,30.46,2532360.0,5388000.0,7.8,4.0,3.0,5.0,No
El Salvador,Presidential,1989,54.7,1003153.0,1834000.0,39.42,2544570.0,5193000.0,6.3,3.5,3.0,4.0,No
El Salvador,Presidential,1994,46.16,1246220.0,2700000.0,42.48,2933320.0,5641000.0,3.9,3.0,3.0,3.0,No
El Salvador,Presidential,1999,38.57,1223215.0,3171224.0,38.11,3209847.0,5901022.0,,2.5,3.0,2.0,No
El Salvador,Presidential,2004,66.16,2277473.0,3442515.0,63.13,3607590.0,6470379.0,9.5,2.5,2.0,3.0,No
El Salvador,Presidential,2009,61.91,2659138.0,4294849.0,72.39,3673486.0,6030596.0,0.8,2.5,2.0,3.0,No
El Salvador,Presidential,2014,60.17,2981654.0,4955107.0,80.13,3720870.0,6108590.0,,2.5,2.0,3.0,No
Equatorial Guinea,Parliamentary,1999,94.94,184218.0,194036.0,24.51,751522.0,477538.0,0.4,7.0,7.0,7.0,No
Equatorial Guinea,Parliamentary,2004,96.45,203042.0,210514.0,74.58,272235.0,492000.0,0.4,6.5,7.0,6.0,No
Equatorial Guinea,Parliamentary,2008,,,278000.0,,319275.0,616459.0,,6.5,7.0,6.0,No
Equatorial Guinea,Presidential,2002,97.97,211104.0,215477.0,78.94,267407.0,520764.0,0.26,6.0,6.0,6.0,No
Equatorial Guinea,Presidential,2009,93.35,273127.0,292585.0,83.03,328968.0,633441.0,0.43,7.0,7.0,7.0,No
Estonia,EU Parliament,2004,26.83,234485.0,873809.0,22.34,1049605.0,1351069.0,0.96,1.5,1.0,2.0,No
Estonia,EU Parliament,2009,43.9,399181.0,909326.0,37.84,1054944.0,1299371.0,0.55,1.0,1.0,1.0,No
Estonia,EU Parliament,2014,36.52,329766.0,902873.0,32.55,1013212.0,1257921.0,0.39,1.0,1.0,1.0,No
Estonia,Parliamentary,1990,78.2,910000.0,1163683.0,78.28,1162540.0,1571000.0,,0.0,,,No
Estonia,Parliamentary,1992,67.84,467629.0,689319.0,40.93,1142560.0,1544000.0,1.5,3.0,3.0,3.0,No
Estonia,Parliamentary,1995,68.91,545770.0,791957.0,48.84,1117500.0,1490000.0,0.9,2.0,2.0,2.0,No
Estonia,Parliamentary,1999,57.43,492356.0,857270.0,45.95,1071447.0,1415236.0,1.6,1.5,1.0,2.0,No
Estonia,Parliamentary,2003,58.24,500686.0,859714.0,48.12,1040400.0,1415681.0,1.2,1.5,1.0,2.0,No
Estonia,Parliamentary,2007,61.91,555463.0,897243.0,53.44,1039335.0,1315912.0,0.9,1.0,1.0,1.0,No
Estonia,Parliamentary,2011,63.53,580264.0,913346.0,55.45,1046458.0,1282963.0,0.56,1.0,1.0,1.0,No
Estonia,Parliamentary,2015,64.23,577927.0,899793.0,56.82,1017053.0,1249312.0,0.6,1.0,1.0,1.0,No
Ethiopia,Parliamentary,1995,94.05,20068508.0,21337379.0,76.02,26399033.0,55549970.0,,4.5,4.0,5.0,No
Ethiopia,Parliamentary,2000,90.0,18226800.0,20252000.0,59.98,30386448.0,61679843.0,,5.0,5.0,5.0,No
Ethiopia,Parliamentary,2005,82.6,22610690.0,27372888.0,66.19,34161773.0,73053286.0,,5.0,5.0,5.0,No
Ethiopia,Parliamentary,2010,93.44,29832190.0,31926520.0,71.17,41919571.0,88013491.0,,5.0,5.0,5.0,No
Ethiopia,Parliamentary,2015,93.22,34351444.0,36851461.0,70.09,49011364.0,99465819.0,,6.0,6.0,6.0,No
Faroe Islands,Parliamentary,1998,88.19,27876.0,31609.0,87.0,32041.0,44560.0,0.7,,,,No
Faroe Islands,Parliamentary,2002,91.63,30717.0,33522.0,89.83,34194.0,47349.0,0.5,,,,No
Faroe Islands,Parliamentary,2004,92.34,31788.0,34426.0,90.95,34952.0,48290.0,0.2,,,,No
Faroe Islands,Parliamentary,2008,89.5,31177.0,34835.0,87.63,35578.0,48668.0,0.2,,,,No
Fiji,Parliamentary,1992,78.77,238814.0,303172.0,64.03,373000.0,746000.0,,3.5,4.0,3.0,Yes
Fiji,Parliamentary,1994,74.8,227046.0,303529.0,55.69,407680.0,784000.0,,3.5,4.0,3.0,Yes
Fiji,Parliamentary,1999,89.41,390877.0,437195.0,74.84,522310.0,832494.0,9.0,2.5,2.0,3.0,Yes
Fiji,Parliamentary,2001,81.05,379954.0,468772.0,77.04,493217.0,832494.0,11.7,3.5,4.0,3.0,Yes
Fiji,Parliamentary,2006,64.0,307004.0,479674.0,55.54,552797.0,905949.0,6.4,3.5,4.0,3.0,Yes
Fiji,Parliamentary,2014,84.6,500078.0,591101.0,66.7,602405.0,903207.0,0.75,5.0,6.0,4.0,No
Finland,EU Parliament,1996,57.6,2366504.0,4108703.0,60.94,3883362.0,5116826.0,4.95,1.0,1.0,1.0,No
Finland,EU Parliament,1999,30.14,1248122.0,4141098.0,31.64,3944283.0,5159646.0,0.47,1.0,1.0,1.0,No
Finland,EU Parliament,2004,39.43,1666932.0,4227987.0,41.22,4043832.0,5219732.0,0.62,1.0,1.0,1.0,No
Finland,EU Parliament,2009,40.48,1672434.0,4131827.0,39.92,4189288.0,5250275.0,0.45,1.0,1.0,1.0,No
Finland,EU Parliament,2014,40.98,1728607.0,4218081.0,41.66,4149114.0,5268799.0,0.56,1.0,1.0,1.0,No
Finland,Parliamentary,1945,74.87,1710251.0,2284249.0,74.61,2292380.0,3758000.0,0.7,,,,No
Finland,Parliamentary,1948,78.25,1893837.0,2420287.0,79.36,2386320.0,3912000.0,0.7,,,,No
Finland,Parliamentary,1951,74.58,1825779.0,2448239.0,73.96,2468670.0,4047000.0,0.7,,,,No
Finland,Parliamentary,1954,79.9,2019042.0,2526969.0,80.27,2515200.0,4192000.0,0.5,,,,No
Finland,Parliamentary,1958,74.99,1954397.0,2606258.0,74.71,2616000.0,4360000.0,0.5,,,,No
Finland,Parliamentary,1962,85.09,2310090.0,2714838.0,85.46,2703000.0,4505000.0,0.4,,,,No
Finland,Parliamentary,1966,84.94,2378583.0,2800461.0,85.14,2793800.0,4580000.0,0.4,,,,No
Finland,Parliamentary,1970,82.23,2544510.0,3094359.0,83.63,3042600.0,4610000.0,0.3,,,,No
Finland,Parliamentary,1972,81.4,2587060.0,3178169.0,84.48,3062400.0,4640000.0,0.4,2.0,2.0,2.0,No
Finland,Parliamentary,1975,73.8,2761223.0,3741460.0,80.29,3439030.0,4711000.0,0.4,2.0,2.0,2.0,No
Finland,Parliamentary,1979,75.31,2906066.0,3858553.0,81.32,3573750.0,4765000.0,0.4,2.0,2.0,2.0,No
Finland,Parliamentary,1983,75.73,2992970.0,3951932.0,81.1,3690560.0,4856000.0,0.4,2.0,2.0,2.0,No
Finland,Parliamentary,1987,72.06,2895488.0,4018248.0,77.25,3748320.0,4932000.0,0.5,1.5,1.0,2.0,No
Finland,Parliamentary,1991,68.39,2776984.0,4060778.0,71.93,3860780.0,5014000.0,1.8,1.0,1.0,1.0,No
Finland,Parliamentary,1995,68.58,2803602.0,4088358.0,71.13,3941630.0,5119000.0,0.6,1.0,1.0,1.0,No
Finland,Parliamentary,1999,65.27,2710095.0,4152430.0,65.21,4155857.0,5180030.0,1.0,1.0,1.0,1.0,No
Finland,Parliamentary,2003,66.71,2815700.0,4220951.0,69.96,4024992.0,5183545.0,0.9,1.0,1.0,1.0,No
Finland,Parliamentary,2007,65.02,2790752.0,4292436.0,68.18,4093161.0,5231372.0,0.7,1.0,1.0,1.0,No
Finland,Parliamentary,2011,67.37,2955865.0,4387701.0,72.77,4061911.0,5259250.0,0.55,1.0,1.0,1.0,No
Finland,Parliamentary,2015,66.85,2983856.0,4463333.0,73.14,4079928.0,5475450.0,0.51,1.0,1.0,1.0,No
Finland,Presidential,1950,63.76,1585835.0,2487230.0,64.85,2445490.0,4009000.0,0.4,,,,No
Finland,Presidential,1956,73.35,1905449.0,2597738.0,74.17,2569200.0,4282000.0,0.3,,,,No
Finland,Presidential,1962,81.46,2211441.0,2714883.0,81.81,2703000.0,4505000.0,0.3,,,,No
Finland,Presidential,1968,69.91,2048784.0,2930635.0,67.05,3055800.0,4630000.0,0.3,,,,No
Finland,Presidential,1978,64.26,2470339.0,3844279.0,69.3,3564750.0,4753000.0,0.6,2.0,2.0,2.0,No
Finland,Presidential,1982,81.31,3188056.0,3921005.0,88.06,3620250.0,4827000.0,0.3,2.0,2.0,2.0,No
Finland,Presidential,1988,77.83,3141360.0,4036169.0,82.48,3808420.0,4946000.0,3.9,1.5,1.0,2.0,No
Finland,Presidential,1994,76.96,3193825.0,4150000.0,81.41,3923150.0,5095000.0,,1.0,1.0,1.0,No
Finland,Presidential,2000,76.8,3200580.0,4167204.0,76.81,4166662.0,5180030.0,0.5,1.0,1.0,1.0,No
Finland,Presidential,2006,74.05,3163667.0,4272537.0,77.56,4079025.0,5223442.0,0.5,1.0,1.0,1.0,No
Finland,Presidential,2012,68.86,2872821.0,4172200.0,70.91,4051121.0,5262930.0,,1.0,1.0,1.0,No
France,EU Parliament,1979,60.7,21354582.0,35180531.0,,,53583000.0,5.2,1.5,1.0,2.0,No
France,EU Parliament,1984,56.7,20911350.0,36880688.0,,,54750000.0,3.5,1.5,1.0,2.0,No
France,EU Parliament,1989,48.7,18675569.0,38348191.0,,,56160000.0,2.8,1.5,1.0,2.0,No
France,EU Parliament,1994,52.76,20603735.0,39049804.0,46.68,44135157.0,59104320.0,5.35,1.5,1.0,2.0,No
France,EU Parliament,1999,46.76,18766122.0,40132132.0,41.37,45366514.0,60158533.0,5.93,1.5,1.0,2.0,No
France,EU Parliament,2004,42.76,17752582.0,41518582.0,37.52,47313061.0,62251817.0,3.3,1.0,1.0,1.0,No
France,EU Parliament,2009,40.63,17992161.0,44282823.0,35.92,50090068.0,64420073.0,4.3,1.0,1.0,1.0,No
France,EU Parliament,2014,42.43,19747893.0,46544712.0,38.82,50872787.0,66259012.0,4.01,1.0,1.0,1.0,No
France,Parliamentary,1945,79.83,19657603.0,24622862.0,73.93,26588000.0,39100000.0,2.4,,,,No
France,Parliamentary,1946,81.85,20215200.0,24696949.0,73.73,27416240.0,40318000.0,1.7,,,,No
France,Parliamentary,1951,80.19,19670655.0,24530523.0,68.49,28721840.0,42238000.0,2.8,,,,No
France,Parliamentary,1956,82.69,22138046.0,26772255.0,74.26,29813240.0,43843000.0,2.9,,,,No
France,Parliamentary,1958,77.18,21026543.0,27244992.0,71.13,29560740.0,44789000.0,2.5,,,,No
France,Parliamentary,1962,68.69,18918154.0,27540358.0,60.99,31018680.0,46998000.0,3.1,,,,No
France,Parliamentary,1967,81.12,22910839.0,28242549.0,71.14,32207500.0,49550000.0,2.3,,,,No
France,Parliamentary,1968,79.85,22500524.0,28178087.0,69.36,32441500.0,49910000.0,1.7,,,,No
France,Parliamentary,1973,81.31,24299210.0,29883738.0,70.63,34405800.0,52130000.0,2.3,1.5,1.0,2.0,No
France,Parliamentary,1978,71.63,24658645.0,34424388.0,63.4,38892210.0,53277000.0,1.9,1.5,1.0,2.0,No
France,Parliamentary,1981,70.87,25182623.0,35536041.0,63.92,39395180.0,53966000.0,1.4,1.5,1.0,2.0,No
France,Parliamentary,1986,78.48,28736080.0,36614738.0,69.91,41104040.0,55546000.0,4.3,1.5,1.0,2.0,No
France,Parliamentary,1988,66.18,24472329.0,36977321.0,58.14,42088500.0,56118000.0,2.0,1.5,1.0,2.0,No
France,Parliamentary,1993,68.93,26860177.0,38968660.0,61.29,43826920.0,57667000.0,5.3,1.5,1.0,2.0,No
France,Parliamentary,1997,67.96,26649818.0,39215743.0,59.86,44521902.0,58581450.0,4.9,1.5,1.0,2.0,No
France,Parliamentary,2002,60.32,22186165.0,36783746.0,47.25,46955234.0,59551227.0,4.35,1.0,1.0,1.0,No
France,Parliamentary,2007,59.98,21129002.0,35224953.0,43.43,48651555.0,63713926.0,3.42,1.0,1.0,1.0,No
France,Parliamentary,2012,55.4,23952486.0,43233648.0,46.08,51979508.0,65630692.0,2.14,1.0,1.0,1.0,No
France,Parliamentary,2017,42.6,,,,,,,,,,No
France,Presidential,1965,84.2,23744400.0,28200000.0,74.92,31694000.0,48760000.0,0.7,,,,No
France,Presidential,1969,77.08,22200000.0,28800000.0,67.87,32708000.0,50320000.0,1.0,,,,No
France,Presidential,1974,84.23,25100000.0,29800000.0,72.42,34656600.0,52510000.0,9.0,1.5,1.0,2.0,No
France,Presidential,1981,83.38,30350568.0,36398762.0,77.04,39395480.0,53966000.0,2.5,1.5,1.0,2.0,No
France,Presidential,1988,84.2,32164400.0,38200000.0,76.42,42088500.0,56118000.0,,1.5,1.0,2.0,No
France,Presidential,1995,79.68,31852695.0,39976944.0,72.26,44080760.0,58007000.0,6.0,1.5,1.0,2.0,No
France,Presidential,2002,79.71,32832295.0,41191169.0,69.92,46955234.0,59551227.0,5.4,1.0,1.0,1.0,No
France,Presidential,2007,83.97,37342004.0,44472733.0,76.75,48651555.0,63713926.0,4.2,1.0,1.0,1.0,No
France,Presidential,2012,80.35,37016309.0,46066307.0,71.18,52001970.0,65630692.0,4.68,1.0,1.0,1.0,No
Gabon,Parliamentary,1996,,,,,501897.0,1097708.0,,4.5,5.0,4.0,Yes
Gabon,Parliamentary,2001,,,596431.0,,748800.0,1269154.0,,4.5,5.0,4.0,Yes
Gabon,Parliamentary,2006,,,640000.0,,841571.0,1426392.0,,5.0,6.0,4.0,Yes
Gabon,Parliamentary,2011,34.28,255570.0,745645.0,28.24,905060.0,1534000.0,,5.5,6.0,5.0,Yes
Gabon,Presidential,1986,99.95,904039.0,904467.0,223.7,404123.0,859448.0,0.04,6.0,6.0,6.0,Yes
Gabon,Presidential,1993,88.08,426594.0,484319.0,57.94,736320.0,1248000.0,2.1,4.5,5.0,4.0,Yes
Gabon,Presidential,1998,53.83,337113.0,626200.0,49.3,683828.0,1159031.0,1.3,4.5,5.0,4.0,Yes
Gabon,Presidential,2005,63.47,352263.0,554967.0,42.98,819628.0,1389201.0,1.4,5.0,6.0,4.0,Yes
Gabon,Presidential,2009,44.29,357621.0,807402.0,40.01,893845.0,1514993.0,4.88,5.0,6.0,4.0,Yes
Gambia,Parliamentary,1972,76.07,103851.0,136521.0,44.15,235200.0,490000.0,,2.0,2.0,2.0,No
Gambia,Parliamentary,1977,81.94,177181.0,216234.0,68.17,259910.0,553000.0,,2.0,2.0,2.0,No
Gambia,Parliamentary,1982,,166102.0,,56.86,292100.0,635000.0,,3.5,3.0,4.0,No
Gambia,Parliamentary,1987,80.2,200000.0,249376.0,53.74,372140.0,809000.0,,3.0,3.0,3.0,No
Gambia,Parliamentary,1992,55.8,223200.0,400000.0,55.26,403880.0,878000.0,,1.5,1.0,2.0,No
Gambia,Parliamentary,1997,73.21,307856.0,420507.0,56.71,542850.0,1155000.0,,6.5,7.0,6.0,No
Gambia,Parliamentary,2002,56.38,94621.0,167817.0,13.88,681715.0,1392000.0,1.0,4.0,4.0,4.0,No
Gambia,Parliamentary,2007,41.7,261947.0,628160.0,32.75,799786.0,1641564.0,0.0,4.5,5.0,4.0,No
Gambia,Parliamentary,2012,19.44,154950.0,796929.0,16.83,920752.0,1840454.0,,5.5,6.0,5.0,No
Gambia,Presidential,1996,80.0,394537.0,493171.0,72.68,542850.0,1155000.0,,6.5,7.0,6.0,No
Gambia,Presidential,2001,89.71,404343.0,450706.0,61.32,659382.0,1367124.0,,5.0,5.0,5.0,No
Gambia,Presidential,2006,58.58,392685.0,670336.0,50.66,775143.0,1641564.0,0.0,4.5,5.0,4.0,No
Gambia,Presidential,2011,82.55,657904.0,796929.0,73.53,894774.0,1797860.0,0.02,5.0,5.0,5.0,No
Georgia,Parliamentary,1992,74.77,2592117.0,3466677.0,67.09,3863820.0,5442000.0,,4.5,4.0,5.0,No
Georgia,Parliamentary,1995,68.18,2127946.0,3121075.0,54.15,3929760.0,5458000.0,,4.5,4.0,5.0,No
Georgia,Parliamentary,1999,67.87,2133878.0,3143851.0,58.76,3631394.0,5087215.0,,3.5,3.0,4.0,No
Georgia,Parliamentary,2003,60.06,1909215.0,3178593.0,54.78,3484956.0,4328900.0,,4.0,4.0,4.0,No
Georgia,Parliamentary,2004,63.93,1498012.0,2343087.0,42.77,3502163.0,4934413.0,2.2,3.5,3.0,4.0,No
Georgia,Parliamentary,2008,53.39,1850407.0,3465736.0,51.7,3579324.0,4630841.0,3.0,4.0,4.0,4.0,No
Georgia,Parliamentary,2012,59.76,2159624.0,3613747.0,59.0,3660403.0,4570934.0,,3.5,4.0,3.0,No
Georgia,Presidential,1995,68.87,2139369.0,3106557.0,54.44,3929760.0,5458000.0,,4.5,4.0,5.0,No
Georgia,Presidential,2000,75.86,2343176.0,3088925.0,65.25,3591086.0,5030747.0,,4.0,4.0,4.0,No
Georgia,Presidential,2004,87.97,1963556.0,2231986.0,56.07,3502163.0,4934413.0,0.7,3.5,3.0,4.0,No
Georgia,Presidential,2008,56.19,1982318.0,3527964.0,55.38,3579324.0,4646003.0,1.7,3.0,3.0,3.0,No
Georgia,Presidential,2013,46.96,1661273.0,3537719.0,47.34,3509601.0,4555911.0,,3.5,4.0,3.0,No
Germany,EU Parliament,1979,65.7,28088025.0,42751940.0,,,,,,,,
Germany,EU Parliament,1984,56.8,25248725.0,44451981.0,,,,,,,,
Germany,EU Parliament,1989,62.3,28516691.0,45773179.0,,,,,,,,
Germany,EU Parliament,1994,60.02,36295529.0,60473927.0,56.12,64670194.0,81338093.0,,1.5,1.0,2.0,No
Germany,EU Parliament,1999,45.21,27472760.0,60766241.0,42.02,65374106.0,82037011.0,,1.5,1.0,2.0,No
Germany,EU Parliament,2004,43.0,26523104.0,61682394.0,39.84,66575797.0,82531671.0,2.8,1.0,1.0,1.0,No
Germany,EU Parliament,2009,43.27,26923614.0,62222873.0,39.53,68114735.0,81837700.0,2.2,1.0,1.0,1.0,No
Germany,EU Parliament,2014,48.14,29843798.0,61998824.0,44.57,66952598.0,80996685.0,1.64,1.0,1.0,1.0,No
Germany,Parliamentary,1949,78.49,24495614.0,31207620.0,76.46,32035480.0,47111000.0,3.1,,,,No
Germany,Parliamentary,1953,85.99,28479550.0,33120940.0,80.57,35346630.0,51227000.0,3.3,,,,No
Germany,Parliamentary,1957,87.77,31072894.0,35400923.0,87.57,35484630.0,51427000.0,3.8,,,,No
Germany,Parliamentary,1961,87.74,32849624.0,37440715.0,86.86,37820300.0,54029000.0,4.0,,,,No
Germany,Parliamentary,1965,86.77,33416207.0,38510395.0,80.86,41328000.0,59040000.0,2.4,,,,No
Germany,Parliamentary,1969,86.67,33523064.0,38677235.0,79.86,41979600.0,60840000.0,1.7,,,,No
Germany,Parliamentary,1972,91.11,37761589.0,41446302.0,88.74,42552300.0,61670000.0,0.8,1.0,,,No
Germany,Parliamentary,1976,90.75,38165753.0,42058015.0,83.84,45519620.0,61513000.0,0.9,1.0,,,No
Germany,Parliamentary,1980,88.57,38292176.0,43231741.0,81.84,46786360.0,61561000.0,0.9,1.5,,,No
Germany,Parliamentary,1983,89.09,39279529.0,44088935.0,80.95,48522590.0,61421000.0,0.9,1.5,,,No
Germany,Parliamentary,1987,84.33,38225294.0,45327982.0,75.02,50954310.0,64499127.0,0.9,1.5,,,No
Germany,Parliamentary,1990,77.76,46995915.0,60436560.0,73.1,64285650.0,79365000.0,1.1,1.5,1.0,2.0,No
Germany,Parliamentary,1994,78.97,47737999.0,60452009.0,72.39,65942100.0,81410000.0,1.3,1.5,1.0,2.0,No
Germany,Parliamentary,1998,82.2,49947087.0,60762751.0,75.32,66313874.0,82172259.0,1.6,1.5,1.0,2.0,No
Germany,Parliamentary,2002,79.08,48582761.0,61432868.0,73.46,66136352.0,83029536.0,1.2,1.5,1.0,2.0,No
Germany,Parliamentary,2005,77.65,48044134.0,61870711.0,71.99,66738702.0,82431390.0,1.6,1.0,1.0,1.0,No
Germany,Parliamentary,2009,70.78,44005575.0,62168489.0,64.61,68114735.0,81837700.0,1.44,1.0,1.0,1.0,No
Germany,Parliamentary,2013,71.53,44309925.0,61946900.0,66.07,67068214.0,81147265.0,1.55,1.0,1.0,1.0,No
Ghana,Parliamentary,1956,50.06,697257.0,1392874.0,34.57,2017130.0,4691000.0,,0.0,,,No
Ghana,Parliamentary,1969,63.2,1493281.0,2362665.0,42.13,3544800.0,8440000.0,,0.0,,,No
Ghana,Parliamentary,1979,35.25,1770379.0,5022092.0,37.11,4770420.0,11094000.0,,4.0,4.0,4.0,No
Ghana,Parliamentary,1992,28.07,2059415.0,7336846.0,30.01,6862370.0,15959000.0,,5.0,5.0,5.0,No
Ghana,Parliamentary,1996,65.0,5980000.0,9200000.0,67.96,8799420.0,17958000.0,,3.5,3.0,4.0,No
Ghana,Parliamentary,2000,61.19,6546695.0,10698652.0,64.55,10141400.0,20212000.0,1.6,2.5,2.0,3.0,No
Ghana,Parliamentary,2004,85.12,8813908.0,10354970.0,79.98,11020508.0,20757032.0,2.1,2.0,2.0,2.0,No
Ghana,Parliamentary,2008,69.52,8671272.0,12472758.0,66.59,13021558.0,23434573.0,2.4,1.5,1.0,2.0,No
Ghana,Parliamentary,2012,80.01,11226352.0,14031793.0,82.05,13682083.0,24652402.0,1.58,,,,No
Ghana,Presidential,1992,50.16,4127876.0,8229902.0,60.15,6862370.0,15959000.0,,5.0,5.0,5.0,No
Ghana,Presidential,1996,78.21,7257984.0,9279605.0,82.48,8799420.0,17958000.0,1.5,3.5,3.0,4.0,No
Ghana,Presidential,2000,61.74,6605084.0,10698652.0,65.13,10141400.0,20212000.0,1.6,2.5,2.0,3.0,No
Ghana,Presidential,2004,85.12,8813908.0,10354970.0,79.98,11020508.0,20757032.0,2.1,2.0,2.0,2.0,No
Ghana,Presidential,2008,72.91,9094364.0,12472758.0,69.84,13021558.0,23434573.0,2.4,1.5,1.0,2.0,No
Ghana,Presidential,2012,80.15,11246982.0,14031793.0,82.2,13682083.0,24652402.0,2.2,,,,No
Gibraltar,Parliamentary,2011,82.51,17915.0,21712.0,82.72,21658.0,28956.0,,,,,No
Gibraltar,Parliamentary,2015,70.77,16475.0,23278.0,74.23,22194.0,29258.0,,,,,No
Greece,EU Parliament,1981,78.6,5752789.0,7319070.0,82.96,6934332.0,9700826.0,0.0,1.5,1.0,2.0,Yes
Greece,EU Parliament,1984,77.2,6014119.0,7790309.0,84.31,7133666.0,9872102.0,1.0,1.5,1.0,2.0,Yes
Greece,EU Parliament,1989,79.9,6669562.0,8347387.0,89.78,7428937.0,10058103.0,1.9,1.5,1.0,2.0,Yes
Greece,EU Parliament,1994,73.18,6804427.0,9297764.0,84.98,8007409.0,10510996.0,3.99,2.0,1.0,3.0,Yes
Greece,EU Parliament,1999,71.49,6711728.0,9388417.0,78.68,8530354.0,10861402.0,4.23,2.0,1.0,3.0,Yes
Greece,EU Parliament,2004,63.22,6283637.0,9938863.0,70.33,8934797.0,11040650.0,2.56,1.5,1.0,2.0,Yes
Greece,EU Parliament,2009,52.63,5261355.0,9996353.0,59.18,8889858.0,10737428.0,2.55,1.5,1.0,2.0,Yes
Greece,EU Parliament,2014,59.97,5941825.0,9907995.0,67.53,8798915.0,10775557.0,3.8,2.0,2.0,2.0,Yes
Greece,Parliamentary,1946,,1121696.0,,53.54,2095240.0,7483000.0,1.2,,,,Yes
Greece,Parliamentary,1950,,1696146.0,,80.1,2117640.0,7563000.0,0.4,,,,Yes
Greece,Parliamentary,1951,77.2,1717012.0,2224246.0,80.16,2142000.0,7650000.0,0.5,,,,Yes
Greece,Parliamentary,1952,75.37,1600172.0,2123150.0,73.87,2166080.0,7736000.0,0.5,,,,Yes
Greece,Parliamentary,1956,74.97,3379445.0,4507907.0,67.87,4979220.0,8031000.0,0.4,,,,Yes
Greece,Parliamentary,1958,75.48,3863982.0,5119148.0,73.87,5230720.0,8173000.0,0.4,,,,Yes
Greece,Parliamentary,1961,81.87,4640512.0,5668298.0,86.34,5374720.0,8398000.0,0.4,,,,Yes
Greece,Parliamentary,1963,83.04,4702791.0,5662965.0,85.32,5512000.0,8480000.0,0.8,,,,Yes
Greece,Parliamentary,1964,81.69,4626290.0,5662965.0,83.64,5531500.0,8510000.0,0.6,,,,Yes
Greece,Parliamentary,1974,79.58,4966558.0,6241066.0,82.73,6003200.0,8960000.0,1.1,2.0,2.0,2.0,Yes
Greece,Parliamentary,1977,81.11,5193891.0,6403738.0,82.41,6302240.0,9268000.0,1.2,2.0,2.0,2.0,Yes
